"DateTime","Number of Cargo Ships","Number of Tanker Ships","7-day Moving Average","Prior Year: 7-day Moving Average"
"2020-04-10 00:00:00",44,17,60,55.57142857142857
"2020-04-11 00:00:00",39,15,57.857142857142854,57.142857142857146
"2020-04-12 00:00:00",31,17,57,58.57142857142857
"2020-04-13 00:00:00",41,18,55.57142857142857,57.714285714285715
"2020-04-14 00:00:00",36,26,55.857142857142854,56.42857142857143
"2020-04-15 00:00:00",33,21,55.42857142857143,57.42857142857143
"2020-04-16 00:00:00",37,23,56.857142857142854,56.285714285714285
"2020-04-17 00:00:00",39,10,55.142857142857146,54.714285714285715
"2020-04-18 00:00:00",40,19,55.857142857142854,55
"2020-04-19 00:00:00",39,26,58.285714285714285,55
"2020-04-20 00:00:00",39,18,58,53.142857142857146
"2020-04-21 00:00:00",33,24,57.285714285714285,56.142857142857146
"2020-04-22 00:00:00",31,25,57.57142857142857,56.285714285714285
"2020-04-23 00:00:00",31,19,56.142857142857146,56.285714285714285
"2020-04-24 00:00:00",41,18,57.57142857142857,58
"2020-04-25 00:00:00",38,20,57.42857142857143,57
"2020-04-26 00:00:00",26,21,54.857142857142854,56.714285714285715
"2020-04-27 00:00:00",37,26,55.714285714285715,57.714285714285715
"2020-04-28 00:00:00",52,15,57.142857142857146,56.142857142857146
"2020-04-29 00:00:00",33,27,57.714285714285715,55.142857142857146
"2020-04-30 00:00:00",28,26,58.285714285714285,55.57142857142857
"2020-05-01 00:00:00",37,20,58,53
"2020-05-02 00:00:00",31,18,56.714285714285715,53.142857142857146
"2020-05-03 00:00:00",41,25,59.42857142857143,52.285714285714285
"2020-05-04 00:00:00",30,22,57.857142857142854,52.857142857142854
"2020-05-05 00:00:00",35,21,56.285714285714285,52
"2020-05-06 00:00:00",35,32,57.285714285714285,52.57142857142857
"2020-05-07 00:00:00",34,22,57.57142857142857,52.57142857142857
"2020-05-08 00:00:00",36,19,57.285714285714285,53
"2020-05-09 00:00:00",40,31,60.42857142857143,51.285714285714285
